0.005,1.50117875E7
0.01,3484658.3
0.015,2183887.5
0.02,4678954.2
0.025,2743387.5
0.03,3330175.0
0.035,527883.3
0.04,3394704.1
0.045,5078812.5
0.05,2206770.8
